Sample,Family,Genus,Species,Count,Length
9KC4-1,Sphyraenidae,Sphyraena,obtusata,6,130.8459
9KC4-1,Sphyraenidae,Sphyraena,obtusata,7,137.1257
9KC4-1,Sphyraenidae,Sphyraena,obtusata,8,139.8837
9KC4-1,Sphyraenidae,Sphyraena,obtusata,9,159.8052
9KC4-1,Sphyraenidae,Sphyraena,obtusata,10,119.5659
9KC4-1,Sphyraenidae,Sphyraena,obtusata,11,147.4479
9KC4-1,Sphyraenidae,Sphyraena,obtusata,12,142.5
9KC4-1,Sphyraenidae,Sphyraena,obtusata,13,145.7531
9KC4-1,Sphyraenidae,Sphyraena,obtusata,14,148.4245
9KC4-1,Mullidae,Upeneichthys,vlamingii,1,93.3071
9KC4-2,Labridae,Coris,auricularis,1,84.1086
9KC4-2,Labridae,Coris,auricularis,1,82.6619
9KC4-2,Labridae,Coris,auricularis,2,186.2325
9KC4-2,Labridae,Coris,auricularis,1,170.37
9KC4-2,Labridae,Coris,auricularis,2,194.3377
9KC4-2,Labridae,Coris,auricularis,3,105.1166
9KC4-2,Labridae,Coris,auricularis,4,238.0371
9KC4-2,Labridae,Coris,auricularis,1,248.9964
9KC4-2,Labridae,Coris,auricularis,2,192.4801
9KC4-2,Labridae,Coris,auricularis,1,103.2098
9KC4-2,Labridae,Coris,auricularis,1,278.6415
9KC4-2,Labridae,Coris,auricularis,2,80.0159
9KC4-2,Serranidae,Epinephelides,armatus,1,415.0718
9KC4-2,Monacanthidae,Meuschenia,galii,1,222.6713
9KC4-2,Monacanthidae,Meuschenia,hippocrepis,1,344.4451
9KC4-2,Monacanthidae,Meuschenia,hippocrepis,1,227.2853
9KC4-2,Labridae,Notolabrus,parilus,1,317.7406
9KC4-2,Labridae,Notolabrus,parilus,1,320.7499
9KC4-2,Labridae,Ophthalmolepis,lineolatus,1,205.8783
9KC4-2,Labridae,Ophthalmolepis,lineolatus,1,256.1738
9KC4-2,Labridae,Ophthalmolepis,lineolatus,2,250.4994
9KC4-2,Pomacentridae,Parma,mccullochi,1,129.733
9KC4-2,Pomacentridae,Parma,mccullochi,1,117.4388
9KC4-2,Pomacentridae,Parma,mccullochi,1,140.9022
9KC4-2,Carangidae,Pseudocaranx,spp,1,199.1455
9KC4-2,Carangidae,Pseudocaranx,spp,1,167.5358
9KC4-2,Scorpididae,Scorpis,georgiana,1,172.6957
9KC4-3,Labridae,Coris,auricularis,1,173.7159
9KC4-3,Labridae,Coris,auricularis,1,231.5938
9KC4-3,Labridae,Coris,auricularis,1,252.0576
9KC4-3,Carangidae,Seriola,hippos,1,1228.9767
9KC4-4,Labridae,Bodianus,frenchii,1,402.8577
9KC4-4,Labridae,Bodianus,frenchii,1,318.909
9KC4-4,Labridae,Coris,auricularis,1,82.5711
9KC4-4,Labridae,Coris,auricularis,2,100.8751
9KC4-4,Labridae,Coris,auricularis,3,68.4929
9KC4-4,Labridae,Coris,auricularis,4,71.6289
9KC4-4,Labridae,Coris,auricularis,5,80.1752
9KC4-4,Labridae,Coris,auricularis,6,57.8068
9KC4-4,Labridae,Coris,auricularis,1,79.9933
9KC4-4,Labridae,Coris,auricularis,1,84.6513
9KC4-4,Serranidae,Epinephelides,armatus,1,306.751
9KC4-4,Labridae,Notolabrus,parilus,1,254.2916
9KC4-4,Labridae,Notolabrus,parilus,1,289.7383
9KC4-4,Labridae,Ophthalmolepis,lineolatus,1,250.6099
9KC4-4,Labridae,Ophthalmolepis,lineolatus,2,202.1146
9KC4-4,Pomacentridae,Parma,mccullochi,1,218.4896
9KC4-4,Pomacentridae,Parma,mccullochi,1,203.3584
9KC4-4,Pomacentridae,Parma,mccullochi,1,165.8482
9KC4-4,Carangidae,Pseudocaranx,spp,1,193.8513
9KC4-4,Carangidae,Pseudocaranx,spp,1,220.7771
9KC4-4,Labridae,Pseudolabrus,biserialis,1,190.2026
9KC4-4,Labridae,Pseudolabrus,biserialis,1,180.324
9KC4-4,Carangidae,Seriola,hippos,1,1103.8859
9KR1-1,Labridae,Coris,auricularis,1,96.9107
9KR1-1,Labridae,Coris,auricularis,2,102.0455
9KR1-1,Labridae,Coris,auricularis,3,103.3713
9KR1-1,Labridae,Coris,auricularis,4,309.7221
9KR1-1,Labridae,Coris,auricularis,1,315.2751
9KR1-1,Labridae,Coris,auricularis,1,342.4953
9KR1-1,Labridae,Coris,auricularis,1,176.1809
9KR1-1,Labridae,Coris,auricularis,1,313.78
9KR1-1,Labridae,Coris,auricularis,1,338.6646
9KR1-1,Labridae,Coris,auricularis,1,289.4356
9KR1-1,Kyphosidae,Kyphosus,cornelii,1,347.6789
9KR1-1,Kyphosidae,Kyphosus,cornelii,2,310.0131
9KR1-1,Kyphosidae,Kyphosus,cornelii,1,326.8628
9KR1-1,Myliobatidae,Myliobatis,australis,1,476.9891
9KR1-1,Labridae,Ophthalmolepis,lineolatus,1,301.3017
9KR1-1,Labridae,Ophthalmolepis,lineolatus,1,162.2662
9KR1-1,Pomacentridae,Parma,mccullochi,1,272.8101
9KR1-1,Pomacentridae,Parma,mccullochi,1,253.2891
9KR1-1,Carangidae,Pseudocaranx,spp,1,422.6136
9KR1-1,Carangidae,Seriola,hippos,1,541.8123
9KR1-1,Sphyraenidae,Sphyraena,novaehollandiae,1,857.7913
9KR1-1,Sphyraenidae,Sphyraena,novaehollandiae,1,886.9439
9KR1-2,Cheilodactylidae,Cheilodactylus,rubrolabiatus,1,426.0638
9KR1-2,Labridae,Choerodon,rubescens,1,204.1411
9KR1-2,Pomacentridae,Chromis,westaustralis,1,104.9206
9KR1-2,Pomacentridae,Chromis,westaustralis,2,113.2656
9KR1-2,Pomacentridae,Chromis,westaustralis,3,100.9082
9KR1-2,Pomacentridae,Chromis,westaustralis,4,108.1714
9KR1-2,Pomacentridae,Chromis,westaustralis,5,111.9599
9KR1-2,Pomacentridae,Chromis,westaustralis,1,112.7642
9KR1-2,Pomacentridae,Chromis,westaustralis,2,101.667
9KR1-2,Pomacentridae,Chromis,westaustralis,3,106.6905
9KR1-2,Pomacentridae,Chromis,westaustralis,4,96.1911
9KR1-2,Pomacentridae,Chromis,westaustralis,5,98.7121
9KR1-2,Pomacentridae,Chromis,westaustralis,6,101.4688
9KR1-2,Pomacentridae,Chromis,westaustralis,1,109.0308
9KR1-2,Pomacentridae,Chromis,westaustralis,1,107.8389
9KR1-2,Pomacentridae,Chromis,westaustralis,2,96.9802
9KR1-2,Labridae,Coris,auricularis,1,279.824
9KR1-2,Labridae,Coris,auricularis,1,272.2608
9KR1-2,Labridae,Coris,auricularis,2,141.5144
9KR1-2,Labridae,Coris,auricularis,3,224.3819
9KR1-2,Labridae,Coris,auricularis,4,152.8268
9KR1-2,Labridae,Coris,auricularis,5,101.8331
9KR1-2,Labridae,Coris,auricularis,6,193.0884
9KR1-2,Labridae,Coris,auricularis,7,93.9853
9KR1-2,Labridae,Coris,auricularis,8,119.638
9KR1-2,Labridae,Coris,auricularis,9,100.5727
9KR1-2,Labridae,Coris,auricularis,1,126.721
9KR1-2,Labridae,Coris,auricularis,2,151.1026
9KR1-2,Labridae,Coris,auricularis,3,100.5247
9KR1-2,Serranidae,Epinephelides,armatus,1,333.9612
9KR1-2,Kyphosidae,Kyphosus,sydneyanus,1,450.4552
9KR1-2,Pomacentridae,Parma,mccullochi,1,280.2564
9KR1-2,Mullidae,Parupeneus,spilurus,1,183.2816
9KR1-2,Mullidae,Parupeneus,spilurus,1,175.1725
9KR1-2,Mullidae,Parupeneus,spilurus,2,148.9445
9KR1-2,Carangidae,Pseudocaranx,spp,1,376.6576
9KR1-2,Carangidae,Pseudocaranx,spp,2,258.7613
9KR1-2,Carangidae,Pseudocaranx,spp,3,207.6685
9KR1-2,Carangidae,Pseudocaranx,spp,4,241.0781
9KR1-2,Carangidae,Pseudocaranx,spp,5,186.4495
9KR1-2,Labridae,Pseudolabrus,biserialis,1,141.2094
9KR1-2,Labridae,Pseudolabrus,biserialis,1,159.0001
9KR1-2,Scorpididae,Tilodon,sexfasciatus,1,266.3548
9KR1-3,Labridae,Choerodon,rubescens,1,329.1131
9KR1-3,Labridae,Coris,auricularis,1,95.1482
9KR1-3,Labridae,Coris,auricularis,2,116.1106
9KR1-3,Labridae,Coris,auricularis,3,113.8354
9KR1-3,Labridae,Coris,auricularis,4,106.2567
9KR1-3,Labridae,Coris,auricularis,5,164.7006
9KR1-3,Heterodontidae,Heterodontus,portusjacksoni,1,706.5405
9KR1-3,Kyphosidae,Kyphosus,sydneyanus,1,698.9393
9KR1-3,Kyphosidae,Kyphosus,sydneyanus,2,504.5996
9KR1-3,Kyphosidae,Kyphosus,sydneyanus,3,613.8629
9KR1-3,Kyphosidae,Kyphosus,sydneyanus,4,623.7227
9KR1-3,Kyphosidae,Kyphosus,sydneyanus,5,429.5835
9KR1-3,Monacanthidae,Meuschenia,hippocrepis,1,414.528
9KR1-3,Labridae,Notolabrus,parilus,1,322.6241
9KR1-3,Labridae,Ophthalmolepis,lineolatus,1,271.5077
9KR1-3,Labridae,Ophthalmolepis,lineolatus,1,317.6942
9KR1-3,Pomacentridae,Parma,mccullochi,1,222.7241
9KR1-3,Carangidae,Pseudocaranx,spp,1,365.9744
9KR1-3,Carangidae,Pseudocaranx,spp,2,312.9638
9KR1-3,Carangidae,Pseudocaranx,spp,1,327.6489
9KR1-3,Carangidae,Pseudocaranx,spp,2,294.791
9KR1-3,Carangidae,Pseudocaranx,spp,3,283.4182
9KR1-3,Carangidae,Pseudocaranx,spp,1,293.8027
9KR1-3,Carangidae,Pseudocaranx,spp,2,264.0575
9KR1-3,Carangidae,Pseudocaranx,spp,1,289.2645
9KR1-3,Carangidae,Pseudocaranx,spp,2,297.5944
9KR1-3,Carangidae,Pseudocaranx,spp,1,292.1318
9KR1-3,Carangidae,Pseudocaranx,spp,1,282.3088
9KR1-3,Carangidae,Pseudocaranx,spp,1,320.3318
9KR1-3,Carangidae,Pseudocaranx,spp,1,308.7841
9KR1-3,Carangidae,Pseudocaranx,spp,1,306.4473
9KR1-3,Carangidae,Pseudocaranx,spp,2,256.3778
9KR1-3,Carangidae,Pseudocaranx,spp,1,303.0777
9KR1-3,Carangidae,Pseudocaranx,spp,1,263.1662
9KR1-3,Carangidae,Pseudocaranx,spp,1,293.2058
9KR1-3,Carangidae,Pseudocaranx,spp,1,303.2521
9KR1-3,Carangidae,Pseudocaranx,spp,1,362.9819
9KR1-3,Carangidae,Pseudocaranx,spp,1,267.131
9KR1-3,Carangidae,Pseudocaranx,spp,2,324.5189
9KR1-3,Carangidae,Pseudocaranx,spp,1,282.5818
9KR1-3,Sparidae,Rhabdosargus,sarba,1,252.1473
9KR1-3,Sparidae,Rhabdosargus,sarba,1,302.4328
9KR1-3,Sparidae,Rhabdosargus,sarba,1,304.9372
9KR1-3,Sparidae,Rhabdosargus,sarba,1,262.95
9KR1-3,Sparidae,Rhabdosargus,sarba,1,250.6733
9KR1-3,Sparidae,Rhabdosargus,sarba,1,252.6313
9KR1-3,Scorpididae,Scorpis,georgiana,1,338.1575
9KR1-3,Carangidae,Seriola,hippos,1,1225.2607
9KR1-3,Carangidae,Seriola,lalandi,1,525.9425
9KR1-4,Pomacentridae,Chromis,klunzingeri,1,69.6627
9KR1-4,Labridae,Coris,auricularis,1,100.6176
9KR1-4,Labridae,Coris,auricularis,1,164.4144
9KR1-4,Labridae,Coris,auricularis,1,135.9588
9KR1-4,Labridae,Coris,auricularis,2,163.9684
9KR1-4,Labridae,Coris,auricularis,3,172.7789
9KR1-4,Labridae,Coris,auricularis,4,141.8203
9KR1-4,Labridae,Coris,auricularis,5,145.157
9KR1-4,Labridae,Coris,auricularis,1,215.2654
9KR1-4,Labridae,Coris,auricularis,1,136.9604
9KR1-4,Labridae,Coris,auricularis,1,269.9799
9KR1-4,Labridae,Coris,auricularis,2,271.3024
9KR1-4,Labridae,Coris,auricularis,3,173.5823
9KR1-4,Heterodontidae,Heterodontus,portusjacksoni,1,655.4314
9KR1-4,Labridae,Notolabrus,parilus,1,296.9335
9KR1-4,Labridae,Ophthalmolepis,lineolatus,1,322.6564
9KR1-4,Pomacentridae,Parma,mccullochi,1,221.791
9KR1-4,Mullidae,Parupeneus,spilurus,1,235.0533
9KR1-4,Mullidae,Parupeneus,spilurus,1,237.3718
9KR1-4,Mullidae,Parupeneus,spilurus,2,158.7648
9KR1-4,Mullidae,Parupeneus,spilurus,3,226.3971
9KR1-4,Labridae,Pictilabrus,laticlavius,1,220.8659
9KR1-4,Haemulidae,Plectorhinchus,flavomaculatus,1,362.5022
9KR1-4,Carangidae,Pseudocaranx,spp,1,330.4489
9KR1-4,Carangidae,Pseudocaranx,spp,1,303.8075
9KR1-4,Carangidae,Pseudocaranx,spp,1,349.5844
9KR1-4,Labridae,Pseudolabrus,biserialis,1,205.6282
9KR1-4,Carangidae,Seriola,hippos,1,1322.3181
9KR1-4,Scorpididae,Tilodon,sexfasciatus,1,281.8364
9KR2-1,Labridae,Coris,auricularis,1,239.7518
9KR2-1,Labridae,Coris,auricularis,1,102.0597
9KR2-1,Labridae,Coris,auricularis,2,173.1187
9KR2-1,Labridae,Coris,auricularis,3,72.6534
9KR2-1,Labridae,Coris,auricularis,4,69.9261
9KR2-1,Labridae,Coris,auricularis,5,86.0049
9KR2-1,Labridae,Coris,auricularis,1,220.2344
9KR2-1,Labridae,Coris,auricularis,2,92.4609
9KR2-1,Labridae,Coris,auricularis,1,319.1821
9KR2-1,Serranidae,Epinephelides,armatus,1,455.2161
9KR2-1,Kyphosidae,Kyphosus,sydneyanus,1,725.5875
9KR2-1,Monacanthidae,Meuschenia,hippocrepis,1,328.8641
9KR2-1,Labridae,Ophthalmolepis,lineolatus,1,247.2691
9KR2-1,Mullidae,Parupeneus,spilurus,1,221.8963
9KR2-1,Carangidae,Pseudocaranx,spp,1,337.3695
9KR2-1,Carangidae,Pseudocaranx,spp,1,240.1201
9KR2-1,Carangidae,Pseudocaranx,spp,2,280.8478
9KR2-1,Carangidae,Pseudocaranx,spp,3,278.6101
9KR2-1,Carangidae,Pseudocaranx,spp,4,322.2932
9KR2-1,Carangidae,Pseudocaranx,spp,5,294.4983
9KR2-1,Carangidae,Pseudocaranx,spp,6,281.8031
9KR2-1,Carangidae,Pseudocaranx,spp,7,285.1137
9KR2-1,Carangidae,Pseudocaranx,spp,8,314.202
9KR2-1,Carangidae,Pseudocaranx,spp,9,315.6643
9KR2-1,Carangidae,Pseudocaranx,spp,1,337.5245
9KR2-1,Carangidae,Pseudocaranx,spp,1,322.3086
9KR2-1,Carangidae,Pseudocaranx,spp,1,303.2247
9KR2-1,Carangidae,Pseudocaranx,spp,1,193.6746
9KR2-1,Carangidae,Pseudocaranx,spp,1,281.3108
9KR2-1,Carangidae,Pseudocaranx,spp,1,312.8819
9KR2-1,Carangidae,Pseudocaranx,spp,2,325.0357
9KR2-1,Carangidae,Pseudocaranx,spp,1,353.3112
9KR2-1,Scorpididae,Scorpis,georgiana,1,274.9562
9KR2-1,Carangidae,Seriola,hippos,1,1154.3415
9KR2-1,Sphyraenidae,Sphyraena,novaehollandiae,1,1026.3205
9KR2-2,Scyliorhinidae,Aulohalaelurus,labiosus,1,521.6303
9KR2-2,Pomacentridae,Chromis,klunzingeri,1,58.3985
9KR2-2,Labridae,Coris,auricularis,1,91.3862
9KR2-2,Labridae,Coris,auricularis,1,221.1144
9KR2-2,Labridae,Coris,auricularis,2,76.1603
9KR2-2,Labridae,Coris,auricularis,3,86.7502
9KR2-2,Labridae,Coris,auricularis,4,82.6504
9KR2-2,Labridae,Coris,auricularis,5,88.1114
9KR2-2,Labridae,Coris,auricularis,6,86.9444
9KR2-2,Labridae,Coris,auricularis,1,248.6034
9KR2-2,Labridae,Coris,auricularis,1,121.2742
9KR2-2,Labridae,Coris,auricularis,1,86.2453
9KR2-2,Labridae,Coris,auricularis,1,223.4433
9KR2-2,Labridae,Coris,auricularis,1,291.4289
9KR2-2,Serranidae,Epinephelides,armatus,1,327.8767
9KR2-2,Serranidae,Epinephelides,armatus,1,328.8552
9KR2-2,Labridae,Notolabrus,parilus,1,268.5944
9KR2-2,Labridae,Notolabrus,parilus,1,166.8367
9KR2-2,Labridae,Ophthalmolepis,lineolatus,1,311.7647
9KR2-2,Labridae,Ophthalmolepis,lineolatus,1,288.2072
9KR2-2,Serranidae,Othos,dentex,1,389.1272
9KR2-2,Pomacentridae,Parma,mccullochi,1,207.6163
9KR2-2,Mullidae,Parupeneus,spilurus,1,199.5333
9KR2-2,Carangidae,Pseudocaranx,spp,1,310.2158
9KR2-2,Carangidae,Pseudocaranx,spp,2,275.9063
9KR2-2,Carangidae,Pseudocaranx,spp,3,296.1771
9KR2-2,Carangidae,Pseudocaranx,spp,1,290.0852
9KR2-2,Carangidae,Pseudocaranx,spp,2,286.7453
9KR2-2,Carangidae,Pseudocaranx,spp,1,332.4595
9KR2-2,Carangidae,Pseudocaranx,spp,1,297.3938
9KR2-2,Carangidae,Pseudocaranx,spp,2,269.7776
9KR2-3,Labridae,Coris,auricularis,1,87.2252
9KR2-3,Labridae,Coris,auricularis,2,86.1039
9KR2-3,Labridae,Coris,auricularis,3,104.5953
9KR2-3,Kyphosidae,Kyphosus,sydneyanus,1,792.639
9KR2-3,Kyphosidae,Kyphosus,sydneyanus,1,689.6442
9KR2-3,Labridae,Ophthalmolepis,lineolatus,1,202.1152
9KR2-3,Carangidae,Seriola,hippos,1,1357.2552
9KR2-4,Labridae,Coris,auricularis,1,70.8122
9KR2-4,Labridae,Coris,auricularis,2,67.668
9KR2-4,Labridae,Coris,auricularis,3,75.2275
9KR2-4,Labridae,Coris,auricularis,4,73.2899
9KR2-4,Serranidae,Epinephelides,armatus,1,238.2735
9KR2-4,Serranidae,Epinephelides,armatus,1,317.5358
9KR2-4,Kyphosidae,Kyphosus,cornelii,1,341.8164
9KR2-4,Kyphosidae,Kyphosus,cornelii,1,315.9959
9KR2-4,Kyphosidae,Kyphosus,cornelii,2,326.9125
9KR2-4,Kyphosidae,Kyphosus,cornelii,1,344.7166
9KR2-4,Kyphosidae,Kyphosus,cornelii,2,256.1798
9KR2-4,Kyphosidae,Kyphosus,cornelii,3,334.2495
9KR2-4,Kyphosidae,Kyphosus,sydneyanus,1,779.3197
9KR2-4,Kyphosidae,Kyphosus,sydneyanus,1,734.7691
9KR2-4,Monacanthidae,Meuschenia,hippocrepis,1,315.0008
9KR2-4,Monacanthidae,Meuschenia,hippocrepis,1,317.1244
9KR2-4,Myliobatidae,Myliobatis,australis,1,401.9357
9KR2-4,Labridae,Notolabrus,parilus,1,339.4478
9KR2-4,Labridae,Ophthalmolepis,lineolatus,1,244.8577
9KR2-4,Labridae,Ophthalmolepis,lineolatus,1,247.0553
9KR2-4,Labridae,Ophthalmolepis,lineolatus,2,202.4404
9KR2-4,Labridae,Ophthalmolepis,lineolatus,3,209.6735
9KR2-4,Pomacentridae,Parma,mccullochi,1,201.9883
9KR2-4,Mullidae,Parupeneus,spilurus,1,158.9863
9KR2-4,Mullidae,Parupeneus,spilurus,1,194.6035
9KR2-4,Mullidae,Parupeneus,spilurus,1,206.0316
9KR2-4,Carangidae,Pseudocaranx,spp,1,315.1312
9KR2-4,Carangidae,Pseudocaranx,spp,2,322.5148
9KR2-4,Carangidae,Pseudocaranx,spp,1,356.6681
9KR2-4,Labridae,Pseudolabrus,biserialis,1,192.6021
9KR2-4,Carangidae,Seriola,hippos,1,494.386
9KR2-4,Carangidae,Seriola,hippos,1,599.1469
9KR2-4,Sillaginidae,Sillaginodes,punctata,1,456.4123
9KR2-4,Urolophidae,Trygonoptera,ovalis,1,271.5466
9PC1-1,Labridae,Coris,auricularis,1,170.5618
9PC1-1,Labridae,Coris,auricularis,2,241.8179
9PC1-1,Labridae,Coris,auricularis,3,199.001
9PC1-1,Labridae,Coris,auricularis,4,226.4331
9PC1-1,Labridae,Coris,auricularis,5,136.0137
9PC1-1,Labridae,Coris,auricularis,1,148.8564
9PC1-1,Labridae,Coris,auricularis,2,191.3351
9PC1-1,Labridae,Coris,auricularis,1,137.4192
9PC1-1,Labridae,Coris,auricularis,1,150.0409
9PC1-1,Labridae,Coris,auricularis,1,187.5651
9PC1-1,Labridae,Coris,auricularis,1,110.1451
9PC1-1,Dasyatidae,Dasyatis,brevicaudata,1,1204.399
9PC1-1,Echeneidae,Echeneis,naucrates,1,262.8442
9PC1-1,Kyphosidae,Kyphosus,sydneyanus,1,432.5999
9PC1-1,Kyphosidae,Kyphosus,sydneyanus,1,579.5426
9PC1-1,Kyphosidae,Kyphosus,sydneyanus,1,596.7456
9PC1-1,Kyphosidae,Kyphosus,sydneyanus,1,526.7251
9PC1-1,Pomacentridae,Parma,mccullochi,1,183.8653
9PC1-1,Mullidae,Parupeneus,spilurus,1,197.604
9PC1-1,Mullidae,Parupeneus,spilurus,1,188.2765
9PC1-1,Carangidae,Pseudocaranx,spp,1,253.449
9PC1-1,Carangidae,Pseudocaranx,spp,1,326.0589
9PC1-1,Carangidae,Pseudocaranx,spp,1,212.4681
9PC1-1,Carangidae,Pseudocaranx,spp,1,195.2858
9PC1-1,Carangidae,Pseudocaranx,spp,1,217.6377
9PC1-1,Carangidae,Pseudocaranx,spp,2,171.8297
9PC1-1,Labridae,Pseudolabrus,biserialis,1,189.8026
9PC1-1,Monodactylidae,Schuettea,woodwardi,1,174.03
9PC1-1,Monodactylidae,Schuettea,woodwardi,2,180.8698
9PC1-1,Monodactylidae,Schuettea,woodwardi,3,163.6092
9PC1-1,Monodactylidae,Schuettea,woodwardi,1,172.3863
9PC1-1,Monodactylidae,Schuettea,woodwardi,2,185.121
9PC1-1,Monodactylidae,Schuettea,woodwardi,1,164.5962
9PC1-1,Monodactylidae,Schuettea,woodwardi,1,176.6863
9PC1-1,Monodactylidae,Schuettea,woodwardi,1,176.4023
9PC1-1,Scorpididae,Scorpis,georgiana,1,339.1807
9PC1-1,Carangidae,Seriola,hippos,1,1039.3294
9PC1-1,Mullidae,Upeneichthys,vlamingii,1,276.3287
9PC1-2,Labridae,Coris,auricularis,1,111.9623
9PC1-2,Labridae,Coris,auricularis,2,119.336
9PC1-2,Kyphosidae,Kyphosus,sydneyanus,1,431.0003
9PC1-2,Scorpididae,Neatypus,obliquus,1,119.8274
9PC1-2,Scorpididae,Neatypus,obliquus,2,106.4332
9PC1-2,Scorpididae,Neatypus,obliquus,3,119.3611
9PC1-2,Scorpididae,Neatypus,obliquus,4,128.8033
9PC1-2,Scorpididae,Neatypus,obliquus,5,114.3466
9PC1-2,Scorpididae,Neatypus,obliquus,6,106.6009
9PC1-2,Labridae,Notolabrus,parilus,1,264.3428
9PC1-2,Carangidae,Pseudocaranx,spp,1,147.3409
9PC1-2,Carangidae,Pseudocaranx,spp,1,157.4418
9PC1-2,Carangidae,Pseudocaranx,spp,2,139.3074
9PC1-2,Carangidae,Pseudocaranx,spp,3,127.2819
9PC1-2,Carangidae,Pseudocaranx,spp,4,116.8313
9PC1-2,Carangidae,Pseudocaranx,spp,5,162.4362
9PC1-3,Labridae,Coris,auricularis,1,188.4515
9PC1-3,Labridae,Coris,auricularis,2,99.4978
9PC1-3,Labridae,Coris,auricularis,3,103.289
9PC1-3,Labridae,Coris,auricularis,4,82.6683
9PC1-3,Labridae,Coris,auricularis,5,84.7829
9PC1-3,Kyphosidae,Girella,zebra,1,332.9422
9PC1-3,Kyphosidae,Girella,zebra,1,436.3291
9PC1-3,Kyphosidae,Girella,zebra,1,221.5757
9PC1-3,Labridae,Notolabrus,parilus,1,329.7259
9PC1-3,Pomacentridae,Parma,mccullochi,1,218.8328
9PC1-3,Carangidae,Pseudocaranx,spp,1,292.7348
9PC1-3,Carangidae,Pseudocaranx,spp,1,264.5691
9PC1-4,Labridae,Coris,auricularis,1,184.9394
9PC1-4,Labridae,Coris,auricularis,1,132.1854
9PC1-4,Labridae,Coris,auricularis,1,130.4153
9PC1-4,Labridae,Coris,auricularis,1,102.6376
9PC1-4,Carangidae,Pseudocaranx,spp,1,220.6888
9PC1-4,Carangidae,Pseudocaranx,spp,1,169.2202
9PC1-4,Carangidae,Pseudocaranx,spp,1,253.8663
9PC1-4,Carangidae,Pseudocaranx,spp,2,181.317
9PC1-4,Carangidae,Pseudocaranx,spp,3,206.2357
9PC1-4,Carangidae,Pseudocaranx,spp,1,143.4338
9PC1-4,Carangidae,Pseudocaranx,spp,1,190.078
9PC1-4,Carangidae,Pseudocaranx,spp,1,156.0647
9PC1-4,Carangidae,Seriola,hippos,1,916.1887
9PC2-1,Labridae,Coris,auricularis,1,247.8184
9PC2-1,Labridae,Coris,auricularis,2,165.0513
9PC2-1,Labridae,Coris,auricularis,3,122.2017
9PC2-1,Labridae,Coris,auricularis,4,103.0616
9PC2-1,Labridae,Coris,auricularis,5,156.5214
9PC2-1,Serranidae,Epinephelides,armatus,1,213.2722
9PC2-1,Serranidae,Epinephelides,armatus,1,192.2957
9PC2-1,Labridae,Notolabrus,parilus,1,230.8554
9PC2-1,Labridae,Ophthalmolepis,lineolatus,1,256.8165
9PC2-1,Carangidae,Pseudocaranx,spp,1,181.5047
9PC2-1,Carangidae,Pseudocaranx,spp,1,191.6608
9PC2-1,Carangidae,Pseudocaranx,spp,2,183.3507
9PC2-1,Carangidae,Pseudocaranx,spp,3,191.9902
9PC2-1,Carangidae,Pseudocaranx,spp,4,133.8347
9PC2-1,Carangidae,Pseudocaranx,spp,1,166.3601
9PC2-1,Carangidae,Pseudocaranx,spp,1,167.1245
9PC2-1,Carangidae,Pseudocaranx,spp,1,185.1631
9PC2-1,Scorpididae,Scorpis,aequipinnis,1,303.1614
9PC2-1,Scorpididae,Scorpis,georgiana,1,284.3775
9PC2-1,Scorpididae,Scorpis,georgiana,1,324.8624
9PC2-2,Labridae,Coris,auricularis,1,81.1882
9PC2-2,Labridae,Coris,auricularis,2,172.9227
9PC2-2,Labridae,Coris,auricularis,1,103.958
9PC2-2,Labridae,Coris,auricularis,2,73.4518
9PC2-2,Labridae,Coris,auricularis,3,71.0002
9PC2-2,Labridae,Coris,auricularis,4,132.9837
9PC2-2,Labridae,Coris,auricularis,5,271.9178
9PC2-2,Serranidae,Epinephelides,armatus,1,220.2616
9PC2-2,Kyphosidae,Kyphosus,sydneyanus,1,665.9667
9PC2-2,Scorpididae,Neatypus,obliquus,1,120.8419
9PC2-2,Scorpididae,Neatypus,obliquus,1,121.1513
9PC2-2,Scorpididae,Neatypus,obliquus,1,115.0901
9PC2-2,Scorpididae,Neatypus,obliquus,2,153.5258
9PC2-2,Scorpididae,Neatypus,obliquus,1,145.7373
9PC2-2,Scorpididae,Neatypus,obliquus,2,127.1058
9PC2-2,Scorpididae,Neatypus,obliquus,3,93.412
9PC2-2,Scorpididae,Neatypus,obliquus,4,143.1479
9PC2-2,Labridae,Notolabrus,parilus,1,204.4505
9PC2-2,Odacidae,Odax,cyanomelas,1,318.8516
9PC2-2,Labridae,Ophthalmolepis,lineolatus,1,153.0169
9PC2-2,Labridae,Ophthalmolepis,lineolatus,2,181.8224
9PC2-2,Labridae,Ophthalmolepis,lineolatus,1,259.6568
9PC2-2,Labridae,Ophthalmolepis,lineolatus,2,192.5264
9PC2-2,Pomacentridae,Parma,mccullochi,1,179.7034
9PC2-2,Carangidae,Pseudocaranx,spp,1,286.4773
9PC2-2,Carangidae,Pseudocaranx,spp,1,274.4844
9PC2-2,Labridae,Pseudolabrus,biserialis,1,174.9841
9PC2-2,Scorpididae,Scorpis,georgiana,1,364.4719
9PC2-2,Carangidae,Seriola,hippos,1,825.3473
9PC2-2,Odacidae,Siphonognathus,beddomei,1,154.3183
9PC2-2,Sphyraenidae,Sphyraena,obtusata,1,149.3947
9PC2-3,Labridae,Coris,auricularis,1,235.1984
9PC2-3,Labridae,Coris,auricularis,2,187.3768
